Year,Round,Team,Score,Margin,Rainfall(mm),,,
2018,R20,Sydney,73,2,0,,,
2018,R21,Sydney,87,9,6.8,,,
2018,R22,Sydney,80,20,0,,,
2018,R23,Sydney,74,-9,0.8,,,
2018,R3,Sydney,103,16,0,,,
2018,R4,Sydney,86,7,1.4,,,
2018,R5,Sydney,75,-10,0,,,
2018,R6,Sydney,86,17,0,,,
2018,R7,Sydney,66,-2,0,,,
2018,R8,Sydney,79,8,19.6,,,
2018,R9,Sydney,111,59,0,,,
2017,EF,Sydney,121,65,0,,,
2017,R1,Sydney,82,-28,1.6,,,
2017,R10,Sydney,75,-6,0,,,
2017,R12,Sydney,88,46,57.8,,,
2017,R13,Sydney,80,9,0,,,
2017,R14,Sydney,86,1,0,,,
2017,R15,Sydney,85,35,5.6,,,
2017,R16,Sydney,118,67,0,,,
2017,R17,Sydney,96,13,0,,,
2017,R18,Sydney,101,42,0,,,
2017,R19,Sydney,66,-6,3.4,,,
2017,R2,Sydney,87,-23,2.8,,,
2017,R20,Sydney,107,46,2.6,,,
2017,R21,Sydney,143,104,0,,,
2017,R22,Sydney,83,3,3.4,,,
2017,R23,Sydney,138,81,0,,,
2017,R3,Sydney,79,-1,0,,,
2017,R4,Sydney,65,-26,0,,,
2017,R5,Sydney,63,-42,0.4,,,
2017,R6,Sydney,78,-19,0,,,
2017,R7,Sydney,135,54,1.2,,,
2017,R8,Sydney,120,42,0,,,
2017,R9,Sydney,118,50,0.2,,,
2017,SF,Sydney,39,-59,0,,,
2016,GF,Sydney,67,-22,0,,,
2016,PF,Sydney,97,37,0.6,,,
2016,QF,Sydney,55,-36,1.6,,,
2016,R1,Sydney,133,80,0.2,,,
2016,R10,Sydney,91,26,0.2,,,
2016,R11,Sydney,79,38,73,,,
2016,R12,Sydney,63,-42,0,,,
2016,R13,Sydney,86,55,1,,,
2016,R15,Sydney,79,-4,0,,,
2016,R16,Sydney,98,38,6.8,,,
2016,R17,Sydney,70,-5,0,,,
2016,R18,Sydney,74,6,6.8,,,
2016,R19,Sydney,137,90,6.4,,,
2016,R2,Sydney,131,60,0,,,
2016,R20,Sydney,100,67,6,,,
2016,R21,Sydney,146,70,2.2,,,
2016,R22,Sydney,85,9,0.8,,,
2016,R23,Sydney,164,113,3.6,,,
2016,R3,Sydney,93,25,0.4,,,
2016,R4,Sydney,103,-10,0,,,
2016,R5,Sydney,88,39,4.2,,,
2016,R6,Sydney,97,3,1.4,,,
2016,R7,Sydney,135,81,0,,,
2016,R8,Sydney,100,-1,0.2,,,
2016,R9,Sydney,69,14,1.2,,,
2016,SF,Sydney,118,36,0,,,
2015,QF,Sydney,60,-9,19.4,,,
2015,R1,Sydney,72,12,23,,,
2015,R10,Sydney,93,52,0,,,
2015,R11,Sydney,91,16,0,,,
2015,R13,Sydney,77,-18,1,,,
2015,R14,Sydney,94,10,0,,,
2015,R15,Sydney,70,21,0.6,,,
2015,R16,Sydney,57,-89,3.4,,,
2015,R17,Sydney,51,-52,0,,,
2015,R18,Sydney,117,52,0,,,
2015,R19,Sydney,63,-32,0,,,
2015,R2,Sydney,92,48,0,,,
2015,R20,Sydney,87,11,0,,,
2015,R21,Sydney,133,89,0,,,
2015,R22,Sydney,135,97,2.4,,,
2015,R23,Sydney,127,63,0,,,
2015,R3,Sydney,111,21,1,,,
2015,R4,Sydney,60,-14,0,,,
2015,R5,Sydney,73,-4,12.2,,,
2015,R6,Sydney,88,38,0,,,
2015,R7,Sydney,120,43,0.8,,,
2015,R8,Sydney,73,4,0,,,
2015,R9,Sydney,122,60,0.6,,,
2015,SF,Sydney,51,-26,7,,,
2014,GF,Sydney,74,-63,0,,,
2014,PF,Sydney,136,71,0,,,
2014,QF,Sydney,93,24,4.4,,,
2014,R1,Sydney,67,-32,0,,,
2014,R11,Sydney,148,110,0,,,
2014,R12,Sydney,109,35,0,,,
2014,R13,Sydney,98,4,7,,,
2014,R14,Sydney,62,11,0,,,
2014,R15,Sydney,106,46,0,,,
2014,R16,Sydney,79,28,1.2,,,
2014,R17,Sydney,122,71,0,,,
2014,R18,Sydney,94,-10,0.8,,,
2014,R19,Sydney,79,22,0,,,
2014,R2,Sydney,69,-20,4.2,,,
2014,R20,Sydney,84,26,0,,,
2014,R21,Sydney,127,71,0,,,
2014,R22,Sydney,130,63,0.8,,,
2014,R23,Sydney,65,-3,0.6,,,
2014,R3,Sydney,134,63,0,,,
2014,R4,Sydney,48,-43,7.4,,,
2014,R5,Sydney,92,17,0,,,
2014,R6,Sydney,69,31,0,,,
2014,R7,Sydney,123,79,13.8,,,
2014,R8,Sydney,107,19,0,,,
2014,R9,Sydney,114,50,0,,,
2013,PF,Sydney,74,-25,2,,,
2013,QF,Sydney,51,-54,3,,,
2013,R1,Sydney,106,30,0,,,
2013,R10,Sydney,115,44,0,,,
2013,R11,Sydney,127,77,0,,,
2013,R13,Sydney,54,-18,18.8,,,
2013,R14,Sydney,65,22,9.6,,,
2013,R15,Sydney,116,31,2,,,
2013,R16,Sydney,171,129,0,,,
2013,R17,Sydney,113,34,0,,,
2013,R18,Sydney,110,47,0,,,
2013,R19,Sydney,134,35,14,,,
2013,R2,Sydney,114,41,12.6,,,
2013,R20,Sydney,71,-29,0,,,
2013,R21,Sydney,118,59,0,,,
2013,R22,Sydney,48,-44,0,,,
2013,R23,Sydney,100,-12,0,,,
2013,R3,Sydney,131,39,0.2,,,
2013,R4,Sydney,103,-21,0.8,,,
2013,R5,Sydney,79,16,,,,
2013,R6,Sydney,115,60,0,,,
2013,R7,Sydney,82,-37,0,,,
2013,R8,Sydney,70,0,0,,,
2013,R9,Sydney,102,47,0,,,
2013,SF,Sydney,86,24,2.8,,,
2012,GF,Sydney,91,10,8.4,,,
2012,PF,Sydney,96,26,0,,,
2012,QF,Sydney,71,29,0.2,,,
2012,R1,Sydney,100,63,0,,,
2012,R10,Sydney,132,92,30.8,,,
2012,R11,Sydney,86,4,6.2,,,
2012,R13,Sydney,80,6,0,,,
2012,R14,Sydney,132,94,0,,,
2012,R15,Sydney,110,47,2.8,,,
2012,R16,Sydney,121,52,0,,,
2012,R17,Sydney,105,29,2,,,
2012,R18,Sydney,126,72,0,,,
2012,R19,Sydney,93,22,0,,,
2012,R2,Sydney,94,13,0,,,
2012,R20,Sydney,70,-8,0.2,,,
2012,R21,Sydney,167,82,1.6,,,
2012,R22,Sydney,95,-7,0,,,
2012,R23,Sydney,78,-34,0.2,,,
2012,R3,Sydney,105,22,0,,,
2012,R4,Sydney,113,36,0,,,
2012,R5,Sydney,106,37,0,,,
2012,R6,Sydney,94,-5,0,,,
2012,R7,Sydney,62,-29,0.2,,,
2012,R8,Sydney,138,101,0,,,
2012,R9,Sydney,83,-28,28,,,
2020,EF,West Coast,75,-1,2.8,,,
2020,R1,West Coast,78,27,0,,,
2020,R11,West Coast,72,22,4.4,,,
2020,R12,West Coast,81,32,19.2,,,
2020,R13,West Coast,61,12,1,,,
2020,R14,West Coast,61,-27,0,,,
2020,R15,West Coast,60,15,0,,,
2020,R16,West Coast,47,-2,0,,,
2020,R17,West Coast,65,15,0,,,
2020,R18,West Coast,49,15,0,,,
2020,R2,West Coast,46,-44,0,,,
2020,R3,West Coast,44,-30,1.8,,,
2020,R4,West Coast,41,-48,0,,,
2020,R5,West Coast,77,34,0.8,,,
2020,R6,West Coast,67,33,0.6,,,
2020,R7,West Coast,62,30,0.4,,,
2020,R8,West Coast,111,66,2.2,,,
2020,R9,West Coast,73,9,0,,,
2019,EF,West Coast,116,55,0,,,
2019,R1,West Coast,58,-44,0,,,
2019,R10,West Coast,85,12,1.8,,,
2019,R11,West Coast,133,61,0,,,
2019,R12,West Coast,71,-45,0,,,
2019,R14,West Coast,106,35,0,,,
2019,R15,West Coast,77,6,1.2,,,
2019,R16,West Coast,122,91,11.2,,,
2019,R17,West Coast,77,-1,0,,,
2019,R18,West Coast,91,13,0,,,
2019,R19,West Coast,121,49,10.4,,,
2019,R2,West Coast,104,52,0,,,
2019,R20,West Coast,99,24,1.2,,,
2019,R21,West Coast,90,10,0,,,
2019,R22,West Coast,82,-6,0.1,,,
2019,R23,West Coast,67,-38,0.2,,,
2019,R3,West Coast,98,22,0,,,
2019,R4,West Coast,69,13,0,,,
2019,R5,West Coast,53,-42,23.4,,,
2019,R6,West Coast,46,-58,0,,,
2019,R7,West Coast,80,23,2,,,
2019,R8,West Coast,88,18,9.8,,,
2019,R9,West Coast,85,16,1.8,,,
2019,SF,West Coast,68,-20,0,,,
2018,GF,West Coast,79,5,1.7,,,
2018,PF,West Coast,121,66,0,,,
2018,QF,West Coast,86,16,2.6,,,
2018,R1,West Coast,86,-29,0,,,
2018,R10,West Coast,75,15,0,,,
2018,R11,West Coast,101,13,0,,,
2018,R13,West Coast,57,-15,0,,,
2018,R14,West Coast,52,-28,0,,,
2018,R15,West Coast,78,-10,4,,,
2018,R16,West Coast,86,11,0,,,
2018,R17,West Coast,102,35,0,,,
2018,R18,West Coast,100,54,20.2,,,
2018,R19,West Coast,41,-40,3.2,,,
2018,R2,West Coast,121,51,0,,,
2018,R20,West Coast,142,58,12.2,,,
2018,R21,West Coast,62,4,9.4,,,
2018,R22,West Coast,91,-17,0,,,
2018,R23,West Coast,98,26,11.2,,,
2018,R3,West Coast,95,15,0,,,
2018,R4,West Coast,139,80,0,,,
2018,R5,West Coast,79,10,0,,,
2018,R6,West Coast,89,8,0,,,
2018,R7,West Coast,102,42,0,,,
2018,R8,West Coast,86,25,2,,,
2018,R9,West Coast,130,47,0,,,
2017,EF,West Coast,78,2,0,,,
2017,R1,West Coast,136,43,0,,,
2017,R10,West Coast,90,-8,0,,,
2017,R11,West Coast,77,-3,0,,,
2017,R13,West Coast,83,13,0,,,
2017,R14,West Coast,96,-3,0,,,
2017,R15,West Coast,87,7,0.2,,,
2017,R16,West Coast,88,-32,0,,,
2017,R17,West Coast,74,30,5,,,
2017,R18,West Coast,85,-8,0,,,
2017,R19,West Coast,113,68,6.4,,,
2017,R2,West Coast,116,19,0,,,
2017,R20,West Coast,95,-8,0.2,,,
2017,R21,West Coast,100,17,19.8,,,
2017,R22,West Coast,60,-21,0,,,
2017,R23,West Coast,100,29,0,,,
2017,R3,West Coast,65,-11,0,,,
2017,R4,West Coast,91,26,0,,,
2017,R5,West Coast,75,-50,5.4,,,
2017,R6,West Coast,103,41,0,,,
2017,R7,West Coast,97,10,0,,,
2017,R8,West Coast,69,8,0,,,
2017,R9,West Coast,64,-61,0,,,
2017,SF,West Coast,58,-67,0,,,
2016,EF,West Coast,52,-47,5.4,,,
2016,R1,West Coast,166,64,6.6,,,
2016,R10,West Coast,132,77,0.4,,,
2016,R11,West Coast,75,-8,4.4,,,
2016,R12,West Coast,76,-29,2,,,
2016,R13,West Coast,131,49,0,,,
2016,R15,West Coast,130,78,0,,,
2016,R16,West Coast,104,32,29.8,,,
2016,R17,West Coast,82,7,0,,,
2016,R18,West Coast,66,6,0,,,
2016,R19,West Coast,72,-19,2.2,,,
2016,R2,West Coast,53,-46,0,,,
2016,R20,West Coast,110,46,5,,,
2016,R21,West Coast,97,1,0,,,
2016,R22,West Coast,92,25,0,,,
2016,R23,West Coast,100,29,0,,,
2016,R3,West Coast,92,33,0,,,
2016,R4,West Coast,125,68,0,,,
2016,R5,West Coast,49,-39,4.2,,,
2016,R6,West Coast,124,62,0,,,
2016,R7,West Coast,79,-44,0,,,
2016,R8,West Coast,132,103,0,,,
2016,R9,West Coast,94,8,0,,,
2015,GF,West Coast,61,-46,0,,,
2015,PF,West Coast,80,25,0,,,
2015,QF,West Coast,96,32,8,,,
2015,R1,West Coast,87,-10,0,,,
2015,R10,West Coast,75,-10,0.2,,,
2015,R11,West Coast,96,50,0,,,
2015,R12,West Coast,90,20,0,,,
2015,R14,West Coast,114,54,0,,,
2015,R15,West Coast,147,56,0.2,,,
2015,R16,West Coast,87,31,0.8,,,
2015,R17,West Coast,103,52,0,,,
2015,R18,West Coast,83,0,0,,,
2015,R19,West Coast,74,-14,6.4,,,
2015,R2,West Coast,131,69,12.4,,,
2015,R20,West Coast,104,24,0,,,
2015,R21,West Coast,162,77,0,,,
2015,R22,West Coast,69,-57,0,,,
2015,R23,West Coast,125,95,8,,,
2015,R3,West Coast,81,-30,0,,,
2015,R4,West Coast,118,53,0,,,
2015,R5,West Coast,120,87,0,,,
2015,R6,West Coast,78,10,2,,,
2015,R7,West Coast,135,92,4,,,
2015,R8,West Coast,131,53,0,,,
2015,R9,West Coast,120,56,0,,,
2014,R1,West Coast,134,65,0,,,
2014,R10,West Coast,101,-8,0.2,,,
2014,R11,West Coast,44,-38,1,,,
2014,R12,West Coast,79,-44,1,,,
2014,R13,West Coast,103,3,0,,,
2014,R14,West Coast,103,33,0.2,,,
2014,R15,West Coast,81,-7,0,,,
2014,R16,West Coast,51,-28,1.2,,,
2014,R17,West Coast,76,12,0,,,
2014,R18,West Coast,42,-17,1.4,,,
2014,R19,West Coast,136,31,1.6,,,
2014,R2,West Coast,123,93,1,,,
2014,R20,West Coast,126,60,0,,,
2014,R21,West Coast,74,-3,0.6,,,
2014,R22,West Coast,119,66,0,,,
2014,R23,West Coast,151,52,0,,,
2014,R3,West Coast,83,25,0,,,
2014,R4,West Coast,32,-75,4.2,,,
2014,R5,West Coast,56,-14,0,,,
2014,R6,West Coast,89,-3,0,,,
2014,R7,West Coast,54,-19,0,,,
2014,R8,West Coast,188,111,0.6,,,
2013,R1,West Coast,80,-28,0,,,
2013,R10,West Coast,62,-41,0,,,
2013,R11,West Coast,84,4,0,,,
2013,R13,West Coast,103,-20,0,,,
2013,R14,West Coast,91,-7,0,,,
2013,R15,West Coast,75,6,3.4,,,
2013,R16,West Coast,93,-28,1.2,,,
2013,R17,West Coast,79,-34,0,,,
2013,R18,West Coast,89,-22,0,,,
2013,R19,West Coast,130,17,0,,,
2013,R2,West Coast,98,-50,0,,,
2013,R20,West Coast,120,53,0,,,
2013,R21,West Coast,41,-66,6.8,,,
2013,R22,West Coast,39,-62,4,,,
2013,R23,West Coast,43,-86,7.4,,,
2013,R3,West Coast,177,94,0.2,,,
2013,R4,West Coast,65,-24,0.4,,,
2013,R5,West Coast,79,-5,0,,,
2013,R6,West Coast,137,70,0,,,
2013,R7,West Coast,108,26,0.8,,,
2013,R8,West Coast,90,2,9.4,,,
2013,R9,West Coast,155,100,5.2,,,
2012,EF,West Coast,162,96,0,,,
2012,R1,West Coast,136,49,0,,,
2012,R10,West Coast,100,-2,26.4,,,
2012,R12,West Coast,79,10,0.4,,,
2012,R13,West Coast,82,-3,3.2,,,
2012,R14,West Coast,166,126,0,,,
2012,R15,West Coast,86,2,0,,,
2012,R16,West Coast,69,-52,0,,,
2012,R17,West Coast,75,-49,0.2,,,
2012,R18,West Coast,175,98,0,,,
2012,R19,West Coast,48,-65,1.8,,,
2012,R2,West Coast,166,108,0,,,
2012,R20,West Coast,102,5,0,,,
2012,R21,West Coast,98,48,0.4,,,
2012,R22,West Coast,107,49,0,,,
2012,R23,West Coast,70,-25,8.2,,,
2012,R3,West Coast,150,81,0,,,
2012,R4,West Coast,51,5,0,,,
2012,R5,West Coast,107,10,1.6,,,
2012,R6,West Coast,120,25,10.4,,,
2012,R7,West Coast,52,-61,0.2,,,
2012,R8,West Coast,121,30,0,,,
2012,R9,West Coast,84,48,0,,,
2012,SF,West Coast,60,-13,2,,,
2020,EF,Western Bulldogs,64,-3,0,,,
2020,R1,Western Bulldogs,34,-52,0,,,
2020,R10,Western Bulldogs,42,-13,0,,,
2020,R11,Western Bulldogs,72,-24,11.6,,,
2020,R12,Western Bulldogs,111,57,0.2,,,
2020,R13,Western Bulldogs,80,28,0,,,
2020,R14,Western Bulldogs,61,-11,0,,,
2020,R16,Western Bulldogs,49,2,0,,,
2020,R17,Western Bulldogs,76,36,9.2,,,
2020,R18,Western Bulldogs,74,30,0.2,,,
2020,R2,Western Bulldogs,49,-39,5.8,,,
2020,R3,Western Bulldogs,57,24,0,,,
2020,R4,Western Bulldogs,67,28,1,,,
2020,R5,Western Bulldogs,87,49,8.8,,,
2020,R6,Western Bulldogs,51,-52,0,,,
2020,R7,Western Bulldogs,93,42,0,,,
2020,R8,Western Bulldogs,51,5,0,,,
2020,R9,Western Bulldogs,49,-41,0,,,
2019,EF,Western Bulldogs,55,-58,0.4,,,
2019,R1,Western Bulldogs,82,17,5,,,
2019,R10,Western Bulldogs,90,-25,2.4,,,
2019,R11,Western Bulldogs,72,-61,0,,,
2019,R13,Western Bulldogs,103,3,3.6,,,
2019,R14,Western Bulldogs,73,-9,0,,,
2019,R15,Western Bulldogs,66,25,13,,,
2019,R16,Western Bulldogs,71,16,0.4,,,
2019,R17,Western Bulldogs,74,8,1.4,,,
2019,R18,Western Bulldogs,89,-27,0,,,
2019,R19,Western Bulldogs,113,47,2,,,
2019,R2,Western Bulldogs,106,19,2,,,
2019,R20,Western Bulldogs,80,-18,0,,,
2019,R21,Western Bulldogs,137,104,4.8,,,
2019,R22,Western Bulldogs,126,61,0,,,
2019,R23,Western Bulldogs,121,34,0.8,,,
2019,R3,Western Bulldogs,68,-5,0,,,
2019,R4,Western Bulldogs,64,-14,0,,,
2019,R5,Western Bulldogs,57,-44,0,,,
2019,R6,Western Bulldogs,69,-19,0,,,
2019,R7,Western Bulldogs,99,47,0.4,,,
2019,R8,Western Bulldogs,92,16,13,,,
2019,R9,Western Bulldogs,89,-44,0,,,
2018,R1,Western Bulldogs,51,-82,,,,
2018,R10,Western Bulldogs,55,-35,0,,,
2018,R11,Western Bulldogs,51,-49,0,,,
2018,R13,Western Bulldogs,75,-57,2.4,,,
2018,R14,Western Bulldogs,75,-2,0,,,
2018,R15,Western Bulldogs,103,2,0,,,
2018,R16,Western Bulldogs,59,-63,0,,,
2018,R17,Western Bulldogs,69,-50,0,,,
2018,R18,Western Bulldogs,46,-54,20.2,,,
2018,R19,Western Bulldogs,34,-44,10.4,,,
2018,R2,Western Bulldogs,70,-51,0,,,
2018,R20,Western Bulldogs,103,35,2.2,,,
2018,R21,Western Bulldogs,92,7,6.8,,,
2018,R22,Western Bulldogs,66,17,10.8,,,
2018,R23,Western Bulldogs,95,-3,0,,,
2018,R3,Western Bulldogs,104,21,0,,,
2018,R4,Western Bulldogs,79,-7,1.4,,,
2018,R5,Western Bulldogs,54,-54,0,,,
2018,R6,Western Bulldogs,80,21,0,,,
2018,R7,Western Bulldogs,81,9,3,,,
2018,R8,Western Bulldogs,107,14,8.4,,,
2018,R9,Western Bulldogs,26,-37,4.6,,,
2017,R1,Western Bulldogs,100,14,0,,,
2017,R10,Western Bulldogs,90,40,0,,,
2017,R12,Western Bulldogs,42,-46,57.8,,,
2017,R13,Western Bulldogs,56,-57,0,,,
2017,R14,Western Bulldogs,107,1,1.2,,,
2017,R15,Western Bulldogs,80,-7,0.2,,,
2017,R16,Western Bulldogs,45,-59,3.6,,,
2017,R17,Western Bulldogs,82,20,0.1,,,
2017,R18,Western Bulldogs,110,54,0,,,
2017,R19,Western Bulldogs,127,30,0,,,
2017,R2,Western Bulldogs,110,23,2.8,,,
2017,R20,Western Bulldogs,103,14,0,,,
2017,R21,Western Bulldogs,57,-48,0,,,
2017,R22,Western Bulldogs,79,-17,3.4,,,
2017,R23,Western Bulldogs,90,-9,0,,,
2017,R3,Western Bulldogs,73,-16,0,,,
2017,R4,Western Bulldogs,89,3,0,,,
2017,R5,Western Bulldogs,122,32,5.5,,,
2017,R6,Western Bulldogs,73,-2,0,,,
2017,R7,Western Bulldogs,80,5,0,,,
2017,R8,Western Bulldogs,61,-8,0,,,
2017,R9,Western Bulldogs,81,-23,0.2,,,
2016,EF,Western Bulldogs,99,47,5.4,,,
2016,GF,Western Bulldogs,89,22,0,,,
2016,PF,Western Bulldogs,89,6,0,,,
2016,R1,Western Bulldogs,103,65,1.4,,,
2016,R10,Western Bulldogs,74,21,3.4,,,
2016,R11,Western Bulldogs,83,8,4.4,,,
2016,R12,Western Bulldogs,100,3,0.6,,,
2016,R13,Western Bulldogs,43,-57,9.7,,,
2016,R15,Western Bulldogs,83,4,0,,,
2016,R16,Western Bulldogs,85,10,0.2,,,
2016,R17,Western Bulldogs,107,48,0.2,,,
2016,R18,Western Bulldogs,60,-15,4,,,
2016,R19,Western Bulldogs,78,-25,0,,,
2016,R2,Western Bulldogs,93,57,0,,,
2016,R20,Western Bulldogs,61,14,0,,,
2016,R21,Western Bulldogs,95,3,0,,,
2016,R22,Western Bulldogs,93,40,2,,,
2016,R23,Western Bulldogs,49,-20,7.6,,,
2016,R3,Western Bulldogs,90,-3,0,,,
2016,R4,Western Bulldogs,85,36,0,,,
2016,R5,Western Bulldogs,120,53,0,,,
2016,R6,Western Bulldogs,45,-16,0.2,,,
2016,R7,Western Bulldogs,123,15,0.6,,,
2016,R8,Western Bulldogs,114,32,0,,,
2016,R9,Western Bulldogs,73,-25,0,,,
2016,SF,Western Bulldogs,107,23,15.2,,,
2015,EF,Western Bulldogs,102,-7,0,,,
2015,R1,Western Bulldogs,97,10,0,,,
2015,R10,Western Bulldogs,62,-38,0,,,
2015,R12,Western Bulldogs,146,72,0,,,
2015,R13,Western Bulldogs,62,6,0,,,
2015,R14,Western Bulldogs,64,11,1.6,,,
2015,R15,Western Bulldogs,95,22,0.4,,,
2015,R16,Western Bulldogs,64,-8,3.6,,,
2015,R17,Western Bulldogs,104,18,3.6,,,
2015,R18,Western Bulldogs,127,87,0.2,,,
2015,R19,Western Bulldogs,128,64,0,,,
2015,R2,Western Bulldogs,85,19,0,,,
2015,R20,Western Bulldogs,153,98,0,,,
2015,R21,Western Bulldogs,85,-77,0,,,
2015,R22,Western Bulldogs,96,23,3.2,,,
2015,R23,Western Bulldogs,122,-8,0,,,
2015,R3,Western Bulldogs,57,-70,2.2,,,
2015,R4,Western Bulldogs,125,57,,,,
2015,R5,Western Bulldogs,77,4,12.2,,,
2015,R6,Western Bulldogs,87,-7,0,,,
2015,R7,Western Bulldogs,88,-13,0,,,
2015,R8,Western Bulldogs,64,-39,0,,,
2015,R9,Western Bulldogs,113,45,0,,,
2014,R1,Western Bulldogs,69,-65,0,,,
2014,R10,Western Bulldogs,74,-45,0,,,
2014,R11,Western Bulldogs,51,-38,4.8,,,
2014,R12,Western Bulldogs,87,-8,0.6,,,
2014,R13,Western Bulldogs,106,8,1.2,,,
2014,R14,Western Bulldogs,56,-72,4.6,,,
2014,R15,Western Bulldogs,91,6,2.4,,,
2014,R16,Western Bulldogs,56,-13,0.4,,,
2014,R17,Western Bulldogs,94,28,0,,,
2014,R18,Western Bulldogs,94,-7,0,,,
2014,R19,Western Bulldogs,45,-62,0,,,
2014,R2,Western Bulldogs,54,-29,1,,,
2014,R20,Western Bulldogs,122,23,2.2,,,
2014,R21,Western Bulldogs,61,-50,0.8,,,
2014,R22,Western Bulldogs,67,-63,0.8,,,
2014,R23,Western Bulldogs,109,-6,0,,,
2014,R3,Western Bulldogs,100,2,0,,,
2014,R4,Western Bulldogs,110,27,,,,
2014,R5,Western Bulldogs,91,-28,0,,,
2014,R6,Western Bulldogs,83,-9,0,,,
2014,R7,Western Bulldogs,65,-8,2.6,,,
2014,R8,Western Bulldogs,99,16,12.4,,,
2013,R1,Western Bulldogs,127,68,0,,,
2013,R10,Western Bulldogs,67,9,0.4,,,
2013,R12,Western Bulldogs,65,-34,1,,,
2013,R13,Western Bulldogs,61,-60,0,,,
2013,R14,Western Bulldogs,100,-3,0.2,,,
2013,R15,Western Bulldogs,87,4,0,,,
2013,R16,Western Bulldogs,90,-31,18.4,,,
2013,R17,Western Bulldogs,76,-19,9.8,,,
2013,R18,Western Bulldogs,111,22,0,,,
2013,R19,Western Bulldogs,99,-35,14,,,
2013,R2,Western Bulldogs,78,-28,0,,,
2013,R20,Western Bulldogs,117,28,0.2,,,
2013,R21,Western Bulldogs,131,17,0,,,
2013,R22,Western Bulldogs,93,-7,0,,,
2013,R23,Western Bulldogs,107,20,0,,,
2013,R3,Western Bulldogs,68,-67,0,,,
2013,R4,Western Bulldogs,28,-52,7.8,,,
2013,R5,Western Bulldogs,86,-21,0,,,
2013,R6,Western Bulldogs,67,-70,0,,,
2013,R7,Western Bulldogs,97,-54,0,,,
2013,R8,Western Bulldogs,61,-32,0,,,
2013,R9,Western Bulldogs,110,9,0,,,
2012,R1,Western Bulldogs,87,-49,0,,,
2012,R10,Western Bulldogs,40,-92,30.8,,,
2012,R12,Western Bulldogs,95,38,1,,,
2012,R13,Western Bulldogs,56,-58,3.2,,,
2012,R14,Western Bulldogs,56,-84,2.2,,,
2012,R15,Western Bulldogs,57,-38,0.2,,,
2012,R16,Western Bulldogs,44,-72,2.8,,,
2012,R17,Western Bulldogs,84,-18,0.2,,,
2012,R18,Western Bulldogs,42,-76,5.4,,,
2012,R19,Western Bulldogs,61,-54,1.4,,,
2012,R2,Western Bulldogs,64,-18,0,,,
2012,R20,Western Bulldogs,80,-70,0.6,,,
2012,R21,Western Bulldogs,85,-82,1.6,,,
2012,R22,Western Bulldogs,73,-34,1.6,,,
2012,R23,Western Bulldogs,61,-67,0,,,
2012,R3,Western Bulldogs,40,-63,0,,,
2012,R4,Western Bulldogs,88,21,1.4,,,
2012,R5,Western Bulldogs,104,42,0,,,
2012,R6,Western Bulldogs,77,-21,4,,,
2012,R7,Western Bulldogs,101,18,3.6,,,
2012,R8,Western Bulldogs,72,38,0,,,
2012,R9,Western Bulldogs,75,-20,4,,,

