Year,Team,Venue,Venue (2nd Name),Margin,,,Blundstone Arena,,Metricon Stadium,,Marvel Stadium,Mars Stadium,AAMI Stadium,,,GMHBA,,UNSW Canberra Oval,TIO Stadium ,Optus Stadium ,,,ANZ Stadium,,GIANTS Stadium ,TIO Traeger Park Oval,Sky Stadium,UTS
2013,Greater Western Sydney,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Greater Western Sydney,M.C.G.,,-40.5,,,,,,,,,,,,,,,,,,,,,,,,
2013,Greater Western Sydney,Manuka Oval,UNSW Canberra Oval,-40,,,,,,,,,,,,,,,,,,,,,,,,
2013,Greater Western Sydney,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Greater Western Sydney,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Greater Western Sydney,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Greater Western Sydney,S.C.G.,,-129,,,,,,,,,,,,,,,,,,,,,,,,
2013,Greater Western Sydney,Stadium Australia,ANZ Stadium,-30,,,,,,,,,,,,,,,,,,,,,,,,
2013,Greater Western Sydney,Subiaco,,-113,,,,,,,,,,,,,,,,,,,,,,,,
2013,Greater Western Sydney,Sydney Showground,GIANTS Stadium ,-70.28571429,,,,,,,,,,,,,,,,,,,,,,,,
2013,Greater Western Sydney,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Greater Western Sydney,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Greater Western Sydney,York Park,UTS,-83,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Adelaide Oval,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Carrara,Metricon Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Docklands,Marvel Stadium,30.2,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Football Park,AAMI Stadium,28,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Gabba,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,M.C.G.,,22.25,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Stadium Australia,ANZ Stadium,12,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Subiaco,,50,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Hawthorn,York Park,UTS,50.5,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Adelaide Oval,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Carrara,Metricon Stadium,-13,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Docklands,Marvel Stadium,-71,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Football Park,AAMI Stadium,-68,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Gabba,,-28,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Kardinia Park,GMHBA,-68,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,M.C.G.,,-59.30769231,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Marrara Oval,TIO Stadium ,-19,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Subiaco,,-90,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Sydney Showground,GIANTS Stadium ,-37,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Melbourne,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Adelaide Oval,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Bellerive Oval,Blundstone Arena,-14.5,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Carrara,Metricon Stadium,-15,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Docklands,Marvel Stadium,36.46153846,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Football Park,AAMI Stadium,-9,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Gabba,,-12,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,M.C.G.,,4,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Subiaco,,-20,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,North Melbourne,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Adelaide Oval,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Bellerive Oval,Blundstone Arena,-10,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Carrara,Metricon Stadium,38,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Docklands,Marvel Stadium,-14.33333333,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Football Park,AAMI Stadium,1.5,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Gabba,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Kardinia Park,GMHBA,-25,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,M.C.G.,,29,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Marrara Oval,TIO Stadium ,-9,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Subiaco,,-74,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Sydney Showground,GIANTS Stadium ,75,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Port Adelaide,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Adelaide Oval,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Carrara,Metricon Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Cazaly's Stadium,,9,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Docklands,Marvel Stadium,21.66666667,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Football Park,AAMI Stadium,41,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Gabba,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,M.C.G.,,10.78571429,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,S.C.G.,,-47,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Subiaco,,20,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Sydney Showground,GIANTS Stadium ,121,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Richmond,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Adelaide Oval,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Carrara,Metricon Stadium,-13,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Docklands,Marvel Stadium,-9.545454545,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Football Park,AAMI Stadium,-40,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Gabba,,-31,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Kardinia Park,GMHBA,-101,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,M.C.G.,,-15.33333333,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Manuka Oval,UNSW Canberra Oval,72,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,S.C.G.,,-59,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Subiaco,,-30,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,Wellington,Sky Stadium,-16,,,,,,,,,,,,,,,,,,,,,,,,
2013,St Kilda,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Adelaide Oval,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Bellerive Oval,Blundstone Arena,39,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Carrara,Metricon Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Docklands,Marvel Stadium,35,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Football Park,AAMI Stadium,29.5,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Gabba,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Kardinia Park,GMHBA,-44,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,M.C.G.,,-3.25,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,S.C.G.,,42.33333333,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Stadium Australia,ANZ Stadium,3.25,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Subiaco,,4.5,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,Wellington,Sky Stadium,16,,,,,,,,,,,,,,,,,,,,,,,,
2013,Sydney,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Adelaide Oval,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Carrara,Metricon Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Docklands,Marvel Stadium,3.75,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Football Park,AAMI Stadium,0.5,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Gabba,,26,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,M.C.G.,,16,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Subiaco,,-22.91666667,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Sydney Showground,GIANTS Stadium ,100,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,West Coast,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Adelaide Oval,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Carrara,Metricon Stadium,-32,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Docklands,Marvel Stadium,-11.85714286,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Football Park,AAMI Stadium,-52,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Gabba,,-7,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,M.C.G.,,-3,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Manuka Oval,UNSW Canberra Oval,4,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Marrara Oval,TIO Stadium ,9,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Subiaco,,-70,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Western Bulldogs,York Park,UTS,-19,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Adelaide Oval,,6.916666667,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Bellerive Oval,Blundstone Arena,-7,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Carrara,Metricon Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Docklands,Marvel Stadium,28.66666667,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Gabba,,105,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Kardinia Park,GMHBA,-38,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,M.C.G.,,5.5,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Subiaco,,-40,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Sydney Showground,GIANTS Stadium ,68,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Adelaide,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Adelaide Oval,,-113,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Carrara,Metricon Stadium,-53,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Docklands,Marvel Stadium,-18.66666667,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Gabba,,-28.18181818,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Kardinia Park,GMHBA,-62,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,M.C.G.,,21,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Subiaco,,-83,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,Wellington,Sky Stadium,3,,,,,,,,,,,,,,,,,,,,,,,,
2014,Brisbane Lions,York Park,UTS,-48,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Adelaide Oval,,-103,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Carrara,Metricon Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Docklands,Marvel Stadium,18.44444444,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Gabba,,-7,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,M.C.G.,,-23.5,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,S.C.G.,,-71,,,,,,,,,,,,,,,,,,,,,,,,
2014,Carlton,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
