Year,Team 1,Team 1 Label,Team 2,Team 2 Label,Margin
2020,Carlton,CAR,Port Adelaide,POR,-3
2020,Carlton,CAR,Richmond,RIC,-24
2020,Carlton,CAR,St Kilda,STK,-18
2020,Carlton,CAR,Sydney,SYD,5
2020,Carlton,CAR,West Coast,WCE,-22
2020,Carlton,CAR,Western Bulldogs,WBD,52
2020,Collingwood,COL,Adelaide,ADE,24
2020,Collingwood,COL,Brisbane Lions,BRI,-8
2020,Collingwood,COL,Carlton,CAR,24
2020,Collingwood,COL,Collingwood,COL,
2020,Collingwood,COL,Essendon,ESS,-15
2020,Collingwood,COL,Fremantle,FRE,-12
2020,Collingwood,COL,Geelong,GEE,-23
2020,Collingwood,COL,Gold Coast,GCS,22
2020,Collingwood,COL,Greater Western Sydney,GWS,-2
2020,Collingwood,COL,Hawthorn,HAW,32
2020,Collingwood,COL,Melbourne,MEL,-56
2020,Collingwood,COL,North Melbourne,NOR,30
2020,Collingwood,COL,Port Adelaide,POR,-16
2020,Collingwood,COL,Richmond,RIC,0
2020,Collingwood,COL,St Kilda,STK,44
2020,Collingwood,COL,Sydney,SYD,9
2020,Collingwood,COL,West Coast,WCE,-32.5
2020,Collingwood,COL,Western Bulldogs,WBD,52
2020,Essendon,ESS,Adelaide,ADE,3
2020,Essendon,ESS,Brisbane Lions,BRI,-63
2020,Essendon,ESS,Carlton,CAR,-1
2020,Essendon,ESS,Collingwood,COL,15
2020,Essendon,ESS,Essendon,ESS,
2020,Essendon,ESS,Fremantle,FRE,6
2020,Essendon,ESS,Geelong,GEE,-66
2020,Essendon,ESS,Gold Coast,GCS,0
2020,Essendon,ESS,Greater Western Sydney,GWS,-4
2020,Essendon,ESS,Hawthorn,HAW,16
2020,Essendon,ESS,Melbourne,MEL,-19
2020,Essendon,ESS,North Melbourne,NOR,14
2020,Essendon,ESS,Port Adelaide,POR,-50
2020,Essendon,ESS,Richmond,RIC,-12
2020,Essendon,ESS,St Kilda,STK,-35
2020,Essendon,ESS,Sydney,SYD,6
2020,Essendon,ESS,West Coast,WCE,-15
2020,Essendon,ESS,Western Bulldogs,WBD,-42
2020,Fremantle,FRE,Adelaide,ADE,20
2020,Fremantle,FRE,Brisbane Lions,BRI,-12
2020,Fremantle,FRE,Carlton,CAR,-4
2020,Fremantle,FRE,Collingwood,COL,12
2020,Fremantle,FRE,Essendon,ESS,-6
2020,Fremantle,FRE,Fremantle,FRE,
2020,Fremantle,FRE,Geelong,GEE,-32
2020,Fremantle,FRE,Gold Coast,GCS,-13
2020,Fremantle,FRE,Greater Western Sydney,GWS,-38
2020,Fremantle,FRE,Hawthorn,HAW,16
2020,Fremantle,FRE,Melbourne,MEL,14
2020,Fremantle,FRE,North Melbourne,NOR,64
2020,Fremantle,FRE,Port Adelaide,POR,-29
2020,Fremantle,FRE,Richmond,RIC,-27
2020,Fremantle,FRE,St Kilda,STK,6
2020,Fremantle,FRE,Sydney,SYD,31
2020,Fremantle,FRE,West Coast,WCE,-30
2020,Fremantle,FRE,Western Bulldogs,WBD,-30
2020,Geelong,GEE,Adelaide,ADE,28
2020,Geelong,GEE,Brisbane Lions,BRI,33.5
2020,Geelong,GEE,Carlton,CAR,-2
2020,Geelong,GEE,Collingwood,COL,23
2020,Geelong,GEE,Essendon,ESS,66
2020,Geelong,GEE,Fremantle,FRE,32
2020,Geelong,GEE,Geelong,GEE,
2020,Geelong,GEE,Gold Coast,GCS,37
2020,Geelong,GEE,Greater Western Sydney,GWS,-32
2020,Geelong,GEE,Hawthorn,HAW,61
2020,Geelong,GEE,Melbourne,MEL,3
2020,Geelong,GEE,North Melbourne,NOR,33
2020,Geelong,GEE,Port Adelaide,POR,22
2020,Geelong,GEE,Richmond,RIC,-28.5
2020,Geelong,GEE,St Kilda,STK,59
2020,Geelong,GEE,Sydney,SYD,6
2020,Geelong,GEE,West Coast,WCE,-9
2020,Geelong,GEE,Western Bulldogs,WBD,11
2020,Gold Coast,GC,Adelaide,ADE,53
2020,Gold Coast,GC,Brisbane Lions,BRI,-45
2020,Gold Coast,GC,Carlton,CAR,-33
2020,Gold Coast,GC,Collingwood,COL,-22
2020,Gold Coast,GC,Essendon,ESS,0
2020,Gold Coast,GC,Fremantle,FRE,13
2020,Gold Coast,GC,Geelong,GEE,-37
2020,Gold Coast,GC,Gold Coast,GCS,
2020,Gold Coast,GC,Greater Western Sydney,GWS,-26
2020,Gold Coast,GC,Hawthorn,HAW,-51
2020,Gold Coast,GC,Melbourne,MEL,-17
2020,Gold Coast,GC,North Melbourne,NOR,63
2020,Gold Coast,GC,Port Adelaide,POR,-47
2020,Gold Coast,GC,Richmond,RIC,-21
2020,Gold Coast,GC,St Kilda,STK,-4
2020,Gold Coast,GC,Sydney,SYD,32
2020,Gold Coast,GC,West Coast,WCE,44
2020,Gold Coast,GC,Western Bulldogs,WBD,-5
2020,Greater Western Sydney,GWS,Adelaide,ADE,-12
2020,Greater Western Sydney,GWS,Brisbane Lions,BRI,-20
2020,Greater Western Sydney,GWS,Carlton,CAR,9
2020,Greater Western Sydney,GWS,Collingwood,COL,2
2020,Greater Western Sydney,GWS,Essendon,ESS,4
2020,Greater Western Sydney,GWS,Fremantle,FRE,38
2020,Greater Western Sydney,GWS,Geelong,GEE,32
2020,Greater Western Sydney,GWS,Gold Coast,GCS,26
2020,Greater Western Sydney,GWS,Greater Western Sydney,GWS,
2020,Greater Western Sydney,GWS,Hawthorn,HAW,34
2020,Greater Western Sydney,GWS,Melbourne,MEL,-5
2020,Greater Western Sydney,GWS,North Melbourne,NOR,-20
2020,Greater Western Sydney,GWS,Port Adelaide,POR,-17
2020,Greater Western Sydney,GWS,Richmond,RIC,12
2020,Greater Western Sydney,GWS,St Kilda,STK,-52
2020,Greater Western Sydney,GWS,Sydney,SYD,-41
2020,Greater Western Sydney,GWS,West Coast,WCE,-12
2020,Greater Western Sydney,GWS,Western Bulldogs,WBD,-24
2020,Hawthorn,HAW,Adelaide,ADE,-35
2020,Hawthorn,HAW,Brisbane Lions,BRI,28
2020,Hawthorn,HAW,Carlton,CAR,31
2020,Hawthorn,HAW,Collingwood,COL,-32
2020,Hawthorn,HAW,Essendon,ESS,-16
2020,Hawthorn,HAW,Fremantle,FRE,-16
2020,Hawthorn,HAW,Geelong,GEE,-61
2020,Hawthorn,HAW,Gold Coast,GCS,51
2020,Hawthorn,HAW,Greater Western Sydney,GWS,-34
2020,Hawthorn,HAW,Hawthorn,HAW,
2020,Hawthorn,HAW,Melbourne,MEL,-43
2020,Hawthorn,HAW,North Melbourne,NOR,4
2020,Hawthorn,HAW,Port Adelaide,POR,-10
2020,Hawthorn,HAW,Richmond,RIC,32
2020,Hawthorn,HAW,St Kilda,STK,-14
2020,Hawthorn,HAW,Sydney,SYD,-7
2020,Hawthorn,HAW,West Coast,WCE,-32
2020,Hawthorn,HAW,Western Bulldogs,WBD,-36
2020,Melbourne,MEL,Adelaide,ADE,51
2020,Melbourne,MEL,Brisbane Lions,BRI,-4
2020,Melbourne,MEL,Carlton,CAR,1
2020,Melbourne,MEL,Collingwood,COL,56
2020,Melbourne,MEL,Essendon,ESS,19
2020,Melbourne,MEL,Fremantle,FRE,-14
2020,Melbourne,MEL,Geelong,GEE,-3
2020,Melbourne,MEL,Gold Coast,GCS,17
2020,Melbourne,MEL,Greater Western Sydney,GWS,5
2020,Melbourne,MEL,Hawthorn,HAW,43
2020,Melbourne,MEL,Melbourne,MEL,
2020,Melbourne,MEL,North Melbourne,NOR,57
2020,Melbourne,MEL,Port Adelaide,POR,-51
2020,Melbourne,MEL,Richmond,RIC,-27
2020,Melbourne,MEL,St Kilda,STK,3
2020,Melbourne,MEL,Sydney,SYD,-21
2020,Melbourne,MEL,West Coast,WCE,-27
2020,Melbourne,MEL,Western Bulldogs,WBD,-28
2020,North Melbourne,NOR,Adelaide,ADE,69
2020,North Melbourne,NOR,Brisbane Lions,BRI,-1
2020,North Melbourne,NOR,Carlton,CAR,-7
2020,North Melbourne,NOR,Collingwood,COL,-30
2020,North Melbourne,NOR,Essendon,ESS,-14
2020,North Melbourne,NOR,Fremantle,FRE,-64
2020,North Melbourne,NOR,Geelong,GEE,-33
2020,North Melbourne,NOR,Gold Coast,GCS,-63
2020,North Melbourne,NOR,Greater Western Sydney,GWS,20
2020,North Melbourne,NOR,Hawthorn,HAW,-4
2020,North Melbourne,NOR,Melbourne,MEL,-57
2020,North Melbourne,NOR,North Melbourne,NOR,
2020,North Melbourne,NOR,Port Adelaide,POR,-36
2020,North Melbourne,NOR,Richmond,RIC,-54
2020,North Melbourne,NOR,St Kilda,STK,2
2020,North Melbourne,NOR,Sydney,SYD,-11
2020,North Melbourne,NOR,West Coast,WCE,-15
2020,North Melbourne,NOR,Western Bulldogs,WBD,-49
2020,Port Adelaide,POR,Adelaide,ADE,75
2020,Port Adelaide,POR,Brisbane Lions,BRI,-37
2020,Port Adelaide,POR,Carlton,CAR,3
2020,Port Adelaide,POR,Collingwood,COL,16
2020,Port Adelaide,POR,Essendon,ESS,50
2020,Port Adelaide,POR,Fremantle,FRE,29
2020,Port Adelaide,POR,Geelong,GEE,-22
2020,Port Adelaide,POR,Gold Coast,GCS,47
2020,Port Adelaide,POR,Greater Western Sydney,GWS,17
2020,Port Adelaide,POR,Hawthorn,HAW,10
2020,Port Adelaide,POR,Melbourne,MEL,51
2020,Port Adelaide,POR,North Melbourne,NOR,36
2020,Port Adelaide,POR,Port Adelaide,POR,
2020,Port Adelaide,POR,Richmond,RIC,7.5
2020,Port Adelaide,POR,St Kilda,STK,-29
2020,Port Adelaide,POR,Sydney,SYD,26
2020,Port Adelaide,POR,West Coast,WCE,48
2020,Port Adelaide,POR,Western Bulldogs,WBD,13
2020,Richmond,RIC,Adelaide,ADE,44
2020,Richmond,RIC,Brisbane Lions,BRI,13
2020,Richmond,RIC,Carlton,CAR,24
2020,Richmond,RIC,Collingwood,COL,0
2020,Richmond,RIC,Essendon,ESS,12
2020,Richmond,RIC,Fremantle,FRE,27
2020,Richmond,RIC,Geelong,GEE,28.5
2020,Richmond,RIC,Gold Coast,GCS,21
2020,Richmond,RIC,Greater Western Sydney,GWS,-12
2020,Richmond,RIC,Hawthorn,HAW,-32
2020,Richmond,RIC,Melbourne,MEL,27
2020,Richmond,RIC,North Melbourne,NOR,54
2020,Richmond,RIC,Port Adelaide,POR,-7.5
2020,Richmond,RIC,Richmond,RIC,
2020,Richmond,RIC,St Kilda,STK,2.5
2020,Richmond,RIC,Sydney,SYD,8
2020,Richmond,RIC,West Coast,WCE,27
2020,Richmond,RIC,Western Bulldogs,WBD,41
2020,St Kilda,STK,Adelaide,ADE,23
2020,St Kilda,STK,Brisbane Lions,BRI,-2
2020,St Kilda,STK,Carlton,CAR,18
2020,St Kilda,STK,Collingwood,COL,-44
2020,St Kilda,STK,Essendon,ESS,35
2020,St Kilda,STK,Fremantle,FRE,-6
2020,St Kilda,STK,Geelong,GEE,-59
2020,St Kilda,STK,Gold Coast,GCS,4
2020,St Kilda,STK,Greater Western Sydney,GWS,52
2020,St Kilda,STK,Hawthorn,HAW,14
2020,St Kilda,STK,Melbourne,MEL,-3
2020,St Kilda,STK,North Melbourne,NOR,-2
2020,St Kilda,STK,Port Adelaide,POR,29
2020,St Kilda,STK,Richmond,RIC,-2.5
2020,St Kilda,STK,St Kilda,STK,
2020,St Kilda,STK,Sydney,SYD,53
2020,St Kilda,STK,West Coast,WCE,-15
2020,St Kilda,STK,Western Bulldogs,WBD,21
2020,Sydney,SYD,Adelaide,ADE,3
2020,Sydney,SYD,Brisbane Lions,BRI,-32
2020,Sydney,SYD,Carlton,CAR,-5
2020,Sydney,SYD,Collingwood,COL,-9
2020,Sydney,SYD,Essendon,ESS,-6
2020,Sydney,SYD,Fremantle,FRE,-31
2020,Sydney,SYD,Geelong,GEE,-6
2020,Sydney,SYD,Gold Coast,GCS,-32
2020,Sydney,SYD,Greater Western Sydney,GWS,41
2020,Sydney,SYD,Hawthorn,HAW,7
2020,Sydney,SYD,Melbourne,MEL,21
2020,Sydney,SYD,North Melbourne,NOR,11
2020,Sydney,SYD,Port Adelaide,POR,-26
2020,Sydney,SYD,Richmond,RIC,-8
2020,Sydney,SYD,St Kilda,STK,-53
2020,Sydney,SYD,Sydney,SYD,
2020,Sydney,SYD,West Coast,WCE,-34
2020,Sydney,SYD,Western Bulldogs,WBD,-28
2020,West Coast,WCE,Adelaide,ADE,33
2020,West Coast,WCE,Brisbane Lions,BRI,-30
2020,West Coast,WCE,Carlton,CAR,22
2020,West Coast,WCE,Collingwood,COL,32.5
2020,West Coast,WCE,Essendon,ESS,15
2020,West Coast,WCE,Fremantle,FRE,30
2020,West Coast,WCE,Geelong,GEE,9
2020,West Coast,WCE,Gold Coast,GCS,-44
2020,West Coast,WCE,Greater Western Sydney,GWS,12
2020,West Coast,WCE,Hawthorn,HAW,32
2020,West Coast,WCE,Melbourne,MEL,27
2020,West Coast,WCE,North Melbourne,NOR,15
2020,West Coast,WCE,Port Adelaide,POR,-48
2020,West Coast,WCE,Richmond,RIC,-27
2020,West Coast,WCE,St Kilda,STK,15
2020,West Coast,WCE,Sydney,SYD,34
2020,West Coast,WCE,West Coast,WCE,
2020,West Coast,WCE,Western Bulldogs,WBD,-2
2020,Western Bulldogs,WBD,Adelaide,ADE,57
2020,Western Bulldogs,WBD,Brisbane Lions,BRI,-24
2020,Western Bulldogs,WBD,Carlton,CAR,-52
2020,Western Bulldogs,WBD,Collingwood,COL,-52
2020,Western Bulldogs,WBD,Essendon,ESS,42
2020,Western Bulldogs,WBD,Fremantle,FRE,30
2020,Western Bulldogs,WBD,Geelong,GEE,-11
2020,Western Bulldogs,WBD,Gold Coast,GCS,5
2020,Western Bulldogs,WBD,Greater Western Sydney,GWS,24
2020,Western Bulldogs,WBD,Hawthorn,HAW,36
2020,Western Bulldogs,WBD,Melbourne,MEL,28
2020,Western Bulldogs,WBD,North Melbourne,NOR,49
2020,Western Bulldogs,WBD,Port Adelaide,POR,-13
2020,Western Bulldogs,WBD,Richmond,RIC,-41
2020,Western Bulldogs,WBD,St Kilda,STK,-21
2020,Western Bulldogs,WBD,Sydney,SYD,28
2020,Western Bulldogs,WBD,West Coast,WCE,2
2020,Western Bulldogs,WBD,Western Bulldogs,WBD,
Total,Adelaide,ADE,Adelaide,ADE,
Total,Adelaide,ADE,Brisbane Lions,BRI,38.8
Total,Adelaide,ADE,Carlton,CAR,20.2
Total,Adelaide,ADE,Collingwood,COL,-13.1
Total,Adelaide,ADE,Essendon,ESS,19.1
Total,Adelaide,ADE,Fremantle,FRE,11.5
Total,Adelaide,ADE,Geelong,GEE,-12.2
Total,Adelaide,ADE,Gold Coast,GCS,44.9
Total,Adelaide,ADE,Greater Western Sydney,GWS,38.4
Total,Adelaide,ADE,Hawthorn,HAW,-17.3
Total,Adelaide,ADE,Melbourne,MEL,9.2
Total,Adelaide,ADE,North Melbourne,NOR,-4.2
Total,Adelaide,ADE,Port Adelaide,POR,-0.2
Total,Adelaide,ADE,Richmond,RIC,4.5
Total,Adelaide,ADE,St Kilda,STK,41
Total,Adelaide,ADE,Sydney,SYD,-20.8
Total,Adelaide,ADE,West Coast,WCE,-0.5
Total,Adelaide,ADE,Western Bulldogs,WBD,1.1
Total,Brisbane Lions,BRI,Adelaide,ADE,-38.8
Total,Brisbane Lions,BRI,Brisbane Lions,BRI,
Total,Brisbane Lions,BRI,Carlton,CAR,5.2
Total,Brisbane Lions,BRI,Collingwood,COL,-27.6
Total,Brisbane Lions,BRI,Essendon,ESS,-11.3
Total,Brisbane Lions,BRI,Fremantle,FRE,-15.1
Total,Brisbane Lions,BRI,Geelong,GEE,-39.9
Total,Brisbane Lions,BRI,Gold Coast,GCS,17.2
Total,Brisbane Lions,BRI,Greater Western Sydney,GWS,-7.1
Total,Brisbane Lions,BRI,Hawthorn,HAW,-32.2
Total,Brisbane Lions,BRI,Melbourne,MEL,0.9
Total,Brisbane Lions,BRI,North Melbourne,NOR,-28.5
Total,Brisbane Lions,BRI,Port Adelaide,POR,-17.4
Total,Brisbane Lions,BRI,Richmond,RIC,-45.6
Total,Brisbane Lions,BRI,St Kilda,STK,-6.3
Total,Brisbane Lions,BRI,Sydney,SYD,-25.3
Total,Brisbane Lions,BRI,West Coast,WCE,-23.9
Total,Brisbane Lions,BRI,Western Bulldogs,WBD,-6.3
Total,Carlton,CAR,Adelaide,ADE,-20.2
Total,Carlton,CAR,Brisbane Lions,BRI,-5.2
Total,Carlton,CAR,Carlton,CAR,
Total,Carlton,CAR,Collingwood,COL,-11
Total,Carlton,CAR,Essendon,ESS,-6.9
Total,Carlton,CAR,Fremantle,FRE,-15.7
Total,Carlton,CAR,Geelong,GEE,-27.8
Total,Carlton,CAR,Gold Coast,GCS,9.6
Total,Carlton,CAR,Greater Western Sydney,GWS,-21.6
Total,Carlton,CAR,Hawthorn,HAW,-34.5
Total,Carlton,CAR,Melbourne,MEL,1
Total,Carlton,CAR,North Melbourne,NOR,-34.9
Total,Carlton,CAR,Port Adelaide,POR,-26.3
Total,Carlton,CAR,Richmond,RIC,-14.7
Total,Carlton,CAR,St Kilda,STK,-6.8
Total,Carlton,CAR,Sydney,SYD,-30.1
Total,Carlton,CAR,West Coast,WCE,-14.7
Total,Carlton,CAR,Western Bulldogs,WBD,0.5
Total,Collingwood,COL,Adelaide,ADE,13.1
Total,Collingwood,COL,Brisbane Lions,BRI,27.6
Total,Collingwood,COL,Carlton,CAR,11
Total,Collingwood,COL,Collingwood,COL,
Total,Collingwood,COL,Essendon,ESS,9.7
Total,Collingwood,COL,Fremantle,FRE,1.3
Total,Collingwood,COL,Geelong,GEE,1.2
Total,Collingwood,COL,Gold Coast,GCS,41.1
Total,Collingwood,COL,Greater Western Sydney,GWS,23.2
Total,Collingwood,COL,Hawthorn,HAW,-16.4
Total,Collingwood,COL,Melbourne,MEL,14.7
Total,Collingwood,COL,North Melbourne,NOR,10.1
Total,Collingwood,COL,Port Adelaide,POR,-2.7
Total,Collingwood,COL,Richmond,RIC,1.6
Total,Collingwood,COL,St Kilda,STK,29.1
Total,Collingwood,COL,Sydney,SYD,-8.2
Total,Collingwood,COL,West Coast,WCE,-9
Total,Collingwood,COL,Western Bulldogs,WBD,11.3
Total,Essendon,ESS,Adelaide,ADE,-19.1
Total,Essendon,ESS,Brisbane Lions,BRI,11.3
Total,Essendon,ESS,Carlton,CAR,6.9
Total,Essendon,ESS,Collingwood,COL,-9.7
Total,Essendon,ESS,Essendon,ESS,
Total,Essendon,ESS,Fremantle,FRE,-12.3
Total,Essendon,ESS,Geelong,GEE,-29.8
Total,Essendon,ESS,Gold Coast,GCS,15.2
Total,Essendon,ESS,Greater Western Sydney,GWS,4.8
Total,Essendon,ESS,Hawthorn,HAW,-25.9
Total,Essendon,ESS,Melbourne,MEL,9.8
Total,Essendon,ESS,North Melbourne,NOR,1.7
Total,Essendon,ESS,Port Adelaide,POR,-2.4
Total,Essendon,ESS,Richmond,RIC,-15.6
Total,Essendon,ESS,St Kilda,STK,-8.3
Total,Essendon,ESS,Sydney,SYD,-17.6
Total,Essendon,ESS,West Coast,WCE,-6.4
Total,Essendon,ESS,Western Bulldogs,WBD,-22.4
Total,Fremantle,FRE,Adelaide,ADE,-11.5
Total,Fremantle,FRE,Brisbane Lions,BRI,15.1
Total,Fremantle,FRE,Carlton,CAR,15.7
Total,Fremantle,FRE,Collingwood,COL,-1.3
Total,Fremantle,FRE,Essendon,ESS,12.3
Total,Fremantle,FRE,Fremantle,FRE,
Total,Fremantle,FRE,Geelong,GEE,-12.7
Total,Fremantle,FRE,Gold Coast,GCS,13
Total,Fremantle,FRE,Greater Western Sydney,GWS,21.4
Total,Fremantle,FRE,Hawthorn,HAW,-35.6
Total,Fremantle,FRE,Melbourne,MEL,20
Total,Fremantle,FRE,North Melbourne,NOR,22.3
Total,Fremantle,FRE,Port Adelaide,POR,-7.4
Total,Fremantle,FRE,Richmond,RIC,-22.8
Total,Fremantle,FRE,St Kilda,STK,-3.8
Total,Fremantle,FRE,Sydney,SYD,-25.6
Total,Fremantle,FRE,West Coast,WCE,-15.3
Total,Fremantle,FRE,Western Bulldogs,WBD,13.4
Total,Geelong,GEE,Adelaide,ADE,12.2
Total,Geelong,GEE,Brisbane Lions,BRI,39.9
Total,Geelong,GEE,Carlton,CAR,27.8
Total,Geelong,GEE,Collingwood,COL,-1.2
Total,Geelong,GEE,Essendon,ESS,29.8
Total,Geelong,GEE,Fremantle,FRE,12.7
Total,Geelong,GEE,Geelong,GEE,
Total,Geelong,GEE,Gold Coast,GCS,31.9
Total,Geelong,GEE,Greater Western Sydney,GWS,22.6
Total,Geelong,GEE,Hawthorn,HAW,6.5
Total,Geelong,GEE,Melbourne,MEL,40.9
Total,Geelong,GEE,North Melbourne,NOR,12
Total,Geelong,GEE,Port Adelaide,POR,16.2
Total,Geelong,GEE,Richmond,RIC,4.3
Total,Geelong,GEE,St Kilda,STK,45.2
Total,Geelong,GEE,Sydney,SYD,-8
Total,Geelong,GEE,West Coast,WCE,14
Total,Geelong,GEE,Western Bulldogs,WBD,17.3
Total,Gold Coast,GC,Adelaide,ADE,-44.9
Total,Gold Coast,GC,Brisbane Lions,BRI,-17.2
Total,Gold Coast,GC,Carlton,CAR,-9.6
Total,Gold Coast,GC,Collingwood,COL,-41.1
Total,Gold Coast,GC,Essendon,ESS,-15.2
Total,Gold Coast,GC,Fremantle,FRE,-13
Total,Gold Coast,GC,Geelong,GEE,-31.9
Total,Gold Coast,GC,Gold Coast,GCS,
Total,Gold Coast,GC,Greater Western Sydney,GWS,-33.2
Total,Gold Coast,GC,Hawthorn,HAW,-40.9
Total,Gold Coast,GC,Melbourne,MEL,-21.8
Total,Gold Coast,GC,North Melbourne,NOR,9.2
Total,Gold Coast,GC,Port Adelaide,POR,-40.3
Total,Gold Coast,GC,Richmond,RIC,-34.3
Total,Gold Coast,GC,St Kilda,STK,-10.2
Total,Gold Coast,GC,Sydney,SYD,-32.9
Total,Gold Coast,GC,West Coast,WCE,-38.8
Total,Gold Coast,GC,Western Bulldogs,WBD,-14.5
Total,Greater Western Sydney,GWS,Adelaide,ADE,-38.4
Total,Greater Western Sydney,GWS,Brisbane Lions,BRI,7.1
Total,Greater Western Sydney,GWS,Carlton,CAR,21.6
Total,Greater Western Sydney,GWS,Collingwood,COL,-23.2
Total,Greater Western Sydney,GWS,Essendon,ESS,-4.8
Total,Greater Western Sydney,GWS,Fremantle,FRE,-21.4
Total,Greater Western Sydney,GWS,Geelong,GEE,-22.6
Total,Greater Western Sydney,GWS,Gold Coast,GCS,33.2
Total,Greater Western Sydney,GWS,Greater Western Sydney,GWS,
Total,Greater Western Sydney,GWS,Hawthorn,HAW,-18.5
Total,Greater Western Sydney,GWS,Melbourne,MEL,1.4
Total,Greater Western Sydney,GWS,North Melbourne,NOR,-28.5
Total,Greater Western Sydney,GWS,Port Adelaide,POR,0.2
Total,Greater Western Sydney,GWS,Richmond,RIC,-16.6
Total,Greater Western Sydney,GWS,St Kilda,STK,-17.4
Total,Greater Western Sydney,GWS,Sydney,SYD,-22.6
Total,Greater Western Sydney,GWS,West Coast,WCE,-47.8
Total,Greater Western Sydney,GWS,Western Bulldogs,WBD,-1.2
Total,Hawthorn,HAW,Adelaide,ADE,17.3
Total,Hawthorn,HAW,Brisbane Lions,BRI,32.2
Total,Hawthorn,HAW,Carlton,CAR,34.5
Total,Hawthorn,HAW,Collingwood,COL,16.4
Total,Hawthorn,HAW,Essendon,ESS,25.9
Total,Hawthorn,HAW,Fremantle,FRE,35.6
Total,Hawthorn,HAW,Geelong,GEE,-6.5
Total,Hawthorn,HAW,Gold Coast,GCS,40.9
Total,Hawthorn,HAW,Greater Western Sydney,GWS,18.5
Total,Hawthorn,HAW,Hawthorn,HAW,
Total,Hawthorn,HAW,Melbourne,MEL,31.4
Total,Hawthorn,HAW,North Melbourne,NOR,20.8
Total,Hawthorn,HAW,Port Adelaide,POR,8.7
Total,Hawthorn,HAW,Richmond,RIC,-5.8
Total,Hawthorn,HAW,St Kilda,STK,24.2
Total,Hawthorn,HAW,Sydney,SYD,6.4
Total,Hawthorn,HAW,West Coast,WCE,14.2
Total,Hawthorn,HAW,Western Bulldogs,WBD,25.6
Total,Melbourne,MEL,Adelaide,ADE,-9.2
Total,Melbourne,MEL,Brisbane Lions,BRI,-0.9
Total,Melbourne,MEL,Carlton,CAR,-1
Total,Melbourne,MEL,Collingwood,COL,-14.7
Total,Melbourne,MEL,Essendon,ESS,-9.8
Total,Melbourne,MEL,Fremantle,FRE,-20
Total,Melbourne,MEL,Geelong,GEE,-40.9
Total,Melbourne,MEL,Gold Coast,GCS,21.8
Total,Melbourne,MEL,Greater Western Sydney,GWS,-1.4
Total,Melbourne,MEL,Hawthorn,HAW,-31.4
Total,Melbourne,MEL,Melbourne,MEL,
Total,Melbourne,MEL,North Melbourne,NOR,-19.1
Total,Melbourne,MEL,Port Adelaide,POR,-27.3
Total,Melbourne,MEL,Richmond,RIC,-13
Total,Melbourne,MEL,St Kilda,STK,-12.4
Total,Melbourne,MEL,Sydney,SYD,-37.4
Total,Melbourne,MEL,West Coast,WCE,-44.9
Total,Melbourne,MEL,Western Bulldogs,WBD,-3.5
Total,North Melbourne,NOR,Adelaide,ADE,4.2
Total,North Melbourne,NOR,Brisbane Lions,BRI,28.5
Total,North Melbourne,NOR,Carlton,CAR,34.9
Total,North Melbourne,NOR,Collingwood,COL,-10.1
Total,North Melbourne,NOR,Essendon,ESS,-1.7
Total,North Melbourne,NOR,Fremantle,FRE,-22.3
Total,North Melbourne,NOR,Geelong,GEE,-12
Total,North Melbourne,NOR,Gold Coast,GCS,-9.2
Total,North Melbourne,NOR,Greater Western Sydney,GWS,28.5
Total,North Melbourne,NOR,Hawthorn,HAW,-20.8
Total,North Melbourne,NOR,Melbourne,MEL,19.1
Total,North Melbourne,NOR,North Melbourne,NOR,
Total,North Melbourne,NOR,Port Adelaide,POR,-13.9
Total,North Melbourne,NOR,Richmond,RIC,11.7
Total,North Melbourne,NOR,St Kilda,STK,28.6
Total,North Melbourne,NOR,Sydney,SYD,-17.9
Total,North Melbourne,NOR,West Coast,WCE,-12.4
Total,North Melbourne,NOR,Western Bulldogs,WBD,6.8
Total,Port Adelaide,POR,Adelaide,ADE,0.2
Total,Port Adelaide,POR,Brisbane Lions,BRI,17.4
Total,Port Adelaide,POR,Carlton,CAR,26.3
Total,Port Adelaide,POR,Collingwood,COL,2.7
Total,Port Adelaide,POR,Essendon,ESS,2.4
Total,Port Adelaide,POR,Fremantle,FRE,7.4
Total,Port Adelaide,POR,Geelong,GEE,-16.2
Total,Port Adelaide,POR,Gold Coast,GCS,40.3
Total,Port Adelaide,POR,Greater Western Sydney,GWS,-0.2
Total,Port Adelaide,POR,Hawthorn,HAW,-8.7
Total,Port Adelaide,POR,Melbourne,MEL,27.3
Total,Port Adelaide,POR,North Melbourne,NOR,13.9
Total,Port Adelaide,POR,Port Adelaide,POR,
Total,Port Adelaide,POR,Richmond,RIC,-5.7
Total,Port Adelaide,POR,St Kilda,STK,28.2
Total,Port Adelaide,POR,Sydney,SYD,1
Total,Port Adelaide,POR,West Coast,WCE,3
Total,Port Adelaide,POR,Western Bulldogs,WBD,7.2
Total,Richmond,RIC,Adelaide,ADE,-4.5
Total,Richmond,RIC,Brisbane Lions,BRI,45.6
Total,Richmond,RIC,Carlton,CAR,14.7
Total,Richmond,RIC,Collingwood,COL,-1.6
Total,Richmond,RIC,Essendon,ESS,15.6
Total,Richmond,RIC,Fremantle,FRE,22.8
Total,Richmond,RIC,Geelong,GEE,-4.3
Total,Richmond,RIC,Gold Coast,GCS,34.3
Total,Richmond,RIC,Greater Western Sydney,GWS,16.6
